symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
A,2018-09-20 00:00:00+00:00,71.13,71.16,69.7,69.73,2865626,69.772010777,69.8014380274,68.3693118396,68.3987390901,2865626,0.0,1.0
A,2018-09-21 00:00:00+00:00,70.72,71.46,70.56,71.43,3119673,69.3698383544,70.0957105317,69.2128930187,70.0662832813,3119673,0.0,1.0
A,2018-09-24 00:00:00+00:00,69.95,70.68,69.7,70.68,2333572,68.6145389266,69.3306020205,68.3693118396,69.3306020205,2333572,0.0,1.0
A,2018-09-25 00:00:00+00:00,70.38,70.83,69.91,70.17,2090165,69.0363295161,69.4777382726,68.5753025927,68.8303387631,2090165,0.0,1.0
A,2018-09-26 00:00:00+00:00,70.33,70.99,70.05,70.57,1830443,68.9872840987,69.6346836083,68.7126297614,69.2227021022,1830443,0.0,1.0
A,2018-09-27 00:00:00+00:00,70.8,70.85,70.1,70.58,1581665,69.4483110222,69.4973564396,68.7616751787,69.2325111857,1581665,0.0,1.0
A,2018-09-28 00:00:00+00:00,70.54,71.0,70.46,70.69,2248094,69.1932748518,69.6444926917,69.1148021839,69.3404111039,2248094,0.0,1.0
A,2018-10-01 00:00:00+00:00,71.26,71.58,70.65,70.68,2837493,70.045684206,70.3602312021,69.4460789946,69.4755677754,2837493,0.149,1.0
A,2018-10-02 00:00:00+00:00,71.68,71.73,70.98,71.24,2617455,70.4585271384,70.5076751066,69.7704555843,70.0260250187,2617455,0.0,1.0
A,2018-10-03 00:00:00+00:00,72.12,72.37,71.6,71.68,3203130,70.8910292581,71.1367690989,70.3798903894,70.4585271384,3203130,0.0,1.0
A,2018-10-04 00:00:00+00:00,70.66,72.13,70.48,71.92,2961931,69.4559085882,70.9008588518,69.2789759029,70.6944373855,2961931,0.0,1.0
A,2018-10-05 00:00:00+00:00,70.3,71.18,69.45,70.67,2376806,69.1020432175,69.9670474569,68.266527759,69.4657381818,2376806,0.0,1.0
A,2018-10-08 00:00:00+00:00,69.5,70.05,68.97,69.96,2179365,68.3156757271,68.8563033768,67.7947072648,68.7678370341,2179365,0.0,1.0
A,2018-10-09 00:00:00+00:00,69.41,69.63,68.71,69.34,2179198,68.2272093845,68.4434604443,67.5391378304,68.1584022291,2179198,0.0,1.0
A,2018-10-10 00:00:00+00:00,66.67,69.41,66.61,69.41,3055653,65.5339007299,68.2272093845,65.4749231681,68.2272093845,3055653,0.0,1.0
A,2018-10-11 00:00:00+00:00,64.89,66.97,64.62,66.64,3624612,63.7842330638,65.8287885388,63.5188340358,65.504411949,3624612,0.0,1.0
A,2018-10-12 00:00:00+00:00,66.24,67.03,65.3,66.1,3669509,65.1112282038,65.8877661006,64.1872464026,64.973613893,3669509,0.0,1.0
A,2018-10-15 00:00:00+00:00,65.63,66.35,65.36,65.92,1602860,64.5116229924,65.2193537337,64.2462239644,64.7966812077,1602860,0.0,1.0
A,2018-10-16 00:00:00+00:00,67.46,67.57,65.99,66.25,1868279,66.3104386267,66.4185641566,64.8654883631,65.1210577974,1868279,0.0,1.0
A,2018-10-17 00:00:00+00:00,67.2,67.46,66.31,67.17,1991212,66.0548691923,66.3104386267,65.1800353592,66.0253804114,1991212,0.0,1.0
A,2018-10-18 00:00:00+00:00,65.75,67.2,65.26,67.12,2327330,64.629578116,66.0548691923,64.1479280281,65.9762324432,2327330,0.0,1.0
A,2018-10-19 00:00:00+00:00,64.47,66.24,64.24,65.81,2418302,63.3713901313,65.1112282038,63.1453094779,64.6885556777,2418302,0.0,1.0
A,2018-10-22 00:00:00+00:00,64.28,64.84,63.54,64.69,2227932,63.1846278524,63.7350850956,62.4572379238,63.5876411912,2227932,0.0,1.0
A,2018-10-23 00:00:00+00:00,62.73,63.13,61.38,62.82,4219761,61.6610408398,62.0542245849,60.3340456997,61.7495071824,4219761,0.0,1.0
A,2018-10-24 00:00:00+00:00,61.13,63.76,61.01,62.92,3481246,60.088305859,62.6734889836,59.9703507354,61.8478031187,3481246,0.0,1.0
A,2018-10-25 00:00:00+00:00,62.61,62.89,61.07,61.49,3318277,61.5430857162,61.8183143378,60.0293282972,60.4421712297,3318277,0.0,1.0
A,2018-10-26 00:00:00+00:00,62.73,63.11,61.13,61.82,3119947,61.6610408398,62.0345653977,60.088305859,60.7665478194,3119947,0.0,1.0
A,2018-10-29 00:00:00+00:00,62.08,64.17,61.13,63.65,2919874,61.0221172538,63.0765023224,60.088305859,62.5653634537,2919874,0.0,1.0
A,2018-10-30 00:00:00+00:00,63.64,63.72,61.68,62.35,3076720,62.5555338601,62.6341706091,60.6289335086,61.2875162818,3076720,0.0,1.0
A,2018-10-31 00:00:00+00:00,64.79,65.98,64.19,64.35,3820987,63.6859371275,64.8556587694,63.0961615097,63.2534350078,3820987,0.0,1.0
A,2018-11-01 00:00:00+00:00,65.22,65.34,64.58,65.07,1882438,64.1086096536,64.2265647771,63.4795156613,63.9611657491,1882438,0.0,1.0
A,2018-11-02 00:00:00+00:00,65.93,66.61,65.44,65.8,2272114,64.8065108013,65.4749231681,64.3248607134,64.6787260841,2272114,0.0,1.0
A,2018-11-05 00:00:00+00:00,65.91,66.39,65.23,66.03,2348704,64.786851614,65.2586721083,64.1184392472,64.9048067376,2348704,0.0,1.0
A,2018-11-06 00:00:00+00:00,65.98,66.42,65.67,66.04,2287255,64.8556587694,65.2881608892,64.5509413669,64.9146363312,2287255,0.0,1.0
A,2018-11-07 00:00:00+00:00,68.26,68.38,66.28,66.51,2700613,67.096806117,67.2147612406,65.1505465783,65.3766272318,2700613,0.0,1.0
A,2018-11-08 00:00:00+00:00,67.79,68.36,67.38,67.99,2444607,66.6348152164,67.1951020533,66.2318018776,66.831407089,2444607,0.0,1.0
A,2018-11-09 00:00:00+00:00,67.27,67.76,66.7,67.6,2573534,66.1236763477,66.6053264355,65.5633895108,66.4480529375,2573534,0.0,1.0
A,2018-11-12 00:00:00+00:00,64.5,66.25,64.45,66.16,2999960,63.4008789122,65.1210577974,63.3517309441,65.0325914548,2999960,0.0,1.0
A,2018-11-13 00:00:00+00:00,64.34,65.47,63.94,64.59,2216456,63.2436054142,64.3543494943,62.850421669,63.4893452549,2216456,0.0,1.0
A,2018-11-14 00:00:00+00:00,63.47,64.84,63.28,64.64,4852556,62.3884307684,63.7350850956,62.2016684894,63.538493223,4852556,0.0,1.0
A,2018-11-15 00:00:00+00:00,64.72,64.95,62.54,63.32,3846090,63.6171299721,63.8432106256,61.4742785608,62.2409868639,3846090,0.0,1.0
A,2018-11-16 00:00:00+00:00,64.99,65.6,64.38,64.38,2963305,63.8825290001,64.4821342115,63.2829237887,63.2829237887,2963305,0.0,1.0
A,2018-11-19 00:00:00+00:00,62.61,64.96,62.4,64.67,3392057,61.5430857162,63.8530402192,61.33666425,63.5679820039,3392057,0.0,1.0
A,2018-11-20 00:00:00+00:00,67.52,68.43,64.93,66.25,8187326,66.3694161884,67.2639092087,63.8235514383,65.1210577974,8187326,0.0,1.0
A,2018-11-21 00:00:00+00:00,67.72,68.67,67.19,67.66,3557551,66.566008061,67.4998194559,66.0450395986,66.5070304992,3557551,0.0,1.0
A,2018-11-23 00:00:00+00:00,68.21,68.61,67.04,67.04,1374274,67.0476581489,67.4408418941,65.8975956942,65.8975956942,1374274,0.0,1.0
A,2018-11-26 00:00:00+00:00,69.25,69.3,68.39,68.94,2406265,68.0699358864,68.1190838545,67.2245908342,67.7652184839,2406265,0.0,1.0
A,2018-11-27 00:00:00+00:00,69.36,69.52,68.7,68.87,2533581,68.1780614163,68.3353349144,67.5293082367,67.6964113285,2533581,0.0,1.0
A,2018-11-28 00:00:00+00:00,71.48,71.49,69.43,69.82,2661339,70.2619352658,70.2717648595,68.2468685717,68.6302227233,2661339,0.0,1.0
A,2018-11-29 00:00:00+00:00,71.57,72.18,71.23,71.23,2625819,70.3504016085,70.9500068199,70.0161954251,70.0161954251,2625819,0.0,1.0
A,2018-11-30 00:00:00+00:00,72.35,72.65,71.34,71.63,2279473,71.1171099116,71.4119977205,70.124320955,70.4093791703,2279473,0.0,1.0
A,2018-12-03 00:00:00+00:00,74.67,74.79,73.19,73.33,4265221,73.3975756337,73.5155307573,71.9427957765,72.0804100873,4265221,0.0,1.0
A,2018-12-04 00:00:00+00:00,72.91,75.11,72.63,74.7,4263802,71.6675671549,73.8300777535,71.3923385333,73.4270644146,4263802,0.0,1.0
A,2018-12-06 00:00:00+00:00,71.91,71.93,69.9,71.2,3505914,70.6846077919,70.7042669792,68.7088594723,69.9867066442,3505914,0.0,1.0
A,2018-12-07 00:00:00+00:00,70.25,72.09,69.65,71.71,2184502,69.0528952494,70.8615404773,68.4631196316,70.4880159193,2184502,0.0,1.0
A,2018-12-10 00:00:00+00:00,70.59,70.71,68.57,70.43,2347157,69.3871014328,69.5050565563,67.4015235196,69.2298279347,2347157,0.0,1.0
A,2018-12-11 00:00:00+00:00,71.05,72.44,70.7,71.76,2926016,69.8392627398,71.2055762543,69.4952269627,70.5371638875,2926016,0.0,1.0
A,2018-12-12 00:00:00+00:00,71.75,73.04,71.6,72.17,2842861,70.5273342938,71.7953518721,70.3798903894,70.9401772263,2842861,0.0,1.0
A,2018-12-13 00:00:00+00:00,71.14,72.68,70.9,72.14,2200718,69.9277290824,71.4414865014,69.6918188353,70.9106884454,2200718,0.0,1.0
A,2018-12-14 00:00:00+00:00,69.36,70.61,69.13,70.42,1982726,68.1780614163,69.40676062,67.9519807628,69.2199983411,1982726,0.0,1.0
A,2018-12-17 00:00:00+00:00,67.85,69.625,67.4,69.11,2241705,66.6937927782,68.4385456475,66.2514610649,67.9323215756,2241705,0.0,1.0
A,2018-12-18 00:00:00+00:00,67.99,69.03,67.39,68.45,2111981,66.831407089,67.8536848265,66.2416314712,67.283568396,2111981,0.0,1.0
A,2018-12-19 00:00:00+00:00,66.83,69.09,65.81,68.27,2845468,65.691174228,67.9126623883,64.6885556777,67.1066357107,2845468,0.0,1.0
A,2018-12-20 00:00:00+00:00,65.19,66.46,64.59,66.33,3547814,64.0791208727,65.3274792637,63.4893452549,65.1996945465,3547814,0.0,1.0
A,2018-12-21 00:00:00+00:00,63.29,66.23,63.22,65.22,4683100,62.211498083,65.1013986102,62.1426909276,64.1086096536,4683100,0.0,1.0
A,2018-12-24 00:00:00+00:00,62.67,63.63,62.22,62.93,1668490,61.602063278,62.5457042664,61.1597315646,61.8576327124,1668490,0.0,1.0
A,2018-12-26 00:00:00+00:00,65.54,65.58,62.76,62.93,1701769,64.4231566497,64.4624750243,61.6905296206,61.8576327124,1701769,0.0,1.0
A,2018-12-27 00:00:00+00:00,66.48,66.5,64.0,64.5,1655033,65.3471384509,65.3667976382,62.9093992307,63.4008789122,1655033,0.0,1.0
A,2018-12-28 00:00:00+00:00,65.96,67.12,65.71,66.98,1927748,64.9972049177,66.1402728029,64.7508540804,66.002316334,1927748,0.164,1.0
A,2018-12-31 00:00:00+00:00,67.46,67.48,66.34,66.34,1572136,66.4753099416,66.4950180086,65.3716581904,65.3716581904,1572136,0.0,1.0
A,2019-01-02 00:00:00+00:00,65.69,66.57,65.3,66.5,2113304,64.7311460134,65.5983009608,64.3468387072,65.5293227263,2113304,0.0,1.0
A,2019-01-03 00:00:00+00:00,63.27,65.78,62.0,65.53,5383926,62.3464699082,64.8198323148,61.0950076546,64.5734814775,5383926,0.0,1.0
A,2019-01-04 00:00:00+00:00,65.46,65.95,64.09,64.09,3123654,64.5045032431,64.9873508842,63.1545006546,63.1545006546,3123654,0.0,1.0
A,2019-01-07 00:00:00+00:00,66.85,67.43,65.61,65.64,3235055,65.8742138986,66.4457478411,64.6523137455,64.6818758459,3235055,0.0,1.0
A,2019-01-08 00:00:00+00:00,67.83,68.21,66.7,67.59,1578055,66.8399091808,67.2143624536,65.7264033962,66.603412377,1578055,0.0,1.0
A,2019-01-09 00:00:00+00:00,69.25,69.66,68.0,68.2,2442291,68.2391819368,68.64319731,67.0074277502,67.2045084201,2442291,0.0,1.0
A,2019-01-10 00:00:00+00:00,69.9,69.95,68.6,69.05,1080882,68.8796941138,68.9289642813,67.5986697598,68.0421012669,1080882,0.0,1.0
A,2019-01-11 00:00:00+00:00,70.38,70.41,68.94,69.29,1210791,69.3526877215,69.382249822,67.9337068985,68.2785980708,1210791,0.0,1.0
A,2019-01-14 00:00:00+00:00,69.75,70.29,69.67,69.72,2182673,68.7318836114,69.26400142,68.6530513435,68.702321511,2182673,0.0,1.0
A,2019-01-15 00:00:00+00:00,70.6,70.75,69.62,69.95,1793061,69.5694764583,69.7172869607,68.603781176,68.9289642813,1793061,0.0,1.0
A,2019-01-16 00:00:00+00:00,70.03,71.13,69.97,70.82,1480321,69.0077965492,70.0917402334,68.9486723483,69.7862651952,1480321,0.0,1.0
A,2019-01-17 00:00:00+00:00,70.82,71.24,69.76,69.76,1225840,69.7862651952,70.2001346018,68.7417376449,68.7417376449,1225840,0.0,1.0
A,2019-01-18 00:00:00+00:00,71.93,72.31,70.85,71.29,1551657,70.8800629128,71.2545161856,69.8158272956,70.2494047693,1551657,0.0,1.0
A,2019-01-22 00:00:00+00:00,71.32,71.48,70.47,71.44,1972650,70.2789668698,70.4366314057,69.4413740229,70.3972152717,1972650,0.0,1.0
A,2019-01-23 00:00:00+00:00,71.65,72.85,70.74,71.95,2050294,70.604149975,71.7866339942,69.7074329272,70.8997709798,2050294,0.0,1.0
A,2019-01-24 00:00:00+00:00,72.18,72.2,71.39,71.46,1509599,71.1264137502,71.1461218171,70.3479451042,70.4169233387,1509599,0.0,1.0
A,2019-01-25 00:00:00+00:00,73.65,73.73,72.56,72.79,2215271,72.5749566736,72.6537889415,71.5008670229,71.7275097932,2215271,0.0,1.0
A,2019-01-28 00:00:00+00:00,73.27,73.28,72.41,72.76,1729625,72.2005034009,72.2103574344,71.3530565205,71.6979476927,1729625,0.0,1.0
A,2019-01-29 00:00:00+00:00,73.56,74.06,73.2,73.7,1684521,72.4862703721,72.9789720468,72.1315251664,72.624226841,1684521,0.0,1.0
A,2019-01-30 00:00:00+00:00,75.44,75.59,73.48,73.74,1679472,74.3388286688,74.4866391712,72.4074381042,72.663642975,1679472,0.0,1.0
A,2019-01-31 00:00:00+00:00,76.05,76.31,74.67,75.21,2951321,74.9399247118,75.1961295826,73.5800680898,74.1121858984,2951321,0.0,1.0
A,2019-02-01 00:00:00+00:00,76.04,76.59,75.62,76.16,1343915,74.9300706783,75.4720425204,74.5162012716,75.0483190802,1343915,0.0,1.0
A,2019-02-04 00:00:00+00:00,76.03,76.23,75.32,76.18,2245893,74.9202166448,75.1172973147,74.2205802669,75.0680271472,2245893,0.0,1.0
A,2019-02-05 00:00:00+00:00,76.31,76.51,75.79,75.8,1593537,75.1961295826,75.3932102525,74.683719841,74.6935738745,1593537,0.0,1.0
A,2019-02-06 00:00:00+00:00,76.3,76.69,76.0,76.11,1504860,75.1862755491,75.5705828554,74.8906545444,74.9990489128,1504860,0.0,1.0
A,2019-02-07 00:00:00+00:00,75.33,76.12,74.87,75.72,1660637,74.2304343004,75.0089029463,73.7771487597,74.6147416066,1660637,0.0,1.0
A,2019-02-08 00:00:00+00:00,75.8,75.81,74.76,75.07,1318051,74.6935738745,74.703427908,73.6687543913,73.9742294295,1318051,0.0,1.0
A,2019-02-11 00:00:00+00:00,76.08,76.39,75.75,76.0,1018208,74.9694868123,75.2749618506,74.644303707,74.8906545444,1018208,0.0,1.0
A,2019-02-12 00:00:00+00:00,77.07,77.25,76.43,76.8,2045501,75.9450361281,76.1224087309,75.3143779845,75.6789772238,2045501,0.0,1.0
A,2019-02-13 00:00:00+00:00,77.25,77.49,76.74,77.37,1376358,76.1224087309,76.3589055348,75.6198530228,76.2406571329,1376358,0.0,1.0
A,2019-02-14 00:00:00+00:00,77.02,77.28,76.52,77.0,1618269,75.8957659606,76.1519708314,75.403064286,75.8760578936,1618269,0.0,1.0
A,2019-02-15 00:00:00+00:00,78.3,78.31,77.47,77.63,1919672,77.1570822477,77.1669362812,76.3391974678,76.4968620037,1919672,0.0,1.0
A,2019-02-19 00:00:00+00:00,77.52,78.32,77.41,78.0,2967968,76.3884676352,77.1767903147,76.2800732668,76.8614612429,2967968,0.0,1.0
A,2019-02-20 00:00:00+00:00,78.56,78.8,77.33,77.53,2076523,77.4132871185,77.6497839223,76.2012409989,76.3983216687,2076523,0.0,1.0
A,2019-02-21 00:00:00+00:00,77.89,78.58,76.5,77.67,3570828,76.7530668745,77.4329951855,75.383356219,76.5362781376,3570828,0.0,1.0
A,2019-02-22 00:00:00+00:00,78.42,78.46,77.83,78.16,2797669,77.2753306496,77.3147467836,76.6939426735,77.0191257788,2797669,0.0,1.0
A,2019-02-25 00:00:00+00:00,79.34,79.84,78.85,78.9,1878041,78.1819017309,78.6746034056,77.6990540898,77.7483242572,1878041,0.0,1.0
A,2019-02-26 00:00:00+00:00,78.55,79.27,78.42,79.21,1992595,77.403433085,78.1129234965,77.2753306496,78.0537992955,1992595,0.0,1.0
A,2019-02-27 00:00:00+00:00,79.42,79.55,78.25,78.25,1254403,78.2607339989,78.3888364343,77.1078120802,77.1078120802,1254403,0.0,1.0
A,2019-02-28 00:00:00+00:00,79.44,79.75,78.89,79.18,1759103,78.2804420658,78.5859171041,77.7384702237,78.024237195,1759103,0.0,1.0
A,2019-03-01 00:00:00+00:00,81.24,81.44,80.0,80.0,1625899,80.0541680945,80.2512487644,78.8322679414,78.8322679414,1625899,0.0,1.0
A,2019-03-04 00:00:00+00:00,80.13,81.76,79.53,81.5,3204122,78.9603703768,80.5665778361,78.3691283673,80.3103729653,3204122,0.0,1.0
A,2019-03-05 00:00:00+00:00,79.74,80.03,79.36,80.02,1405644,78.5760630706,78.8618300419,78.2016097979,78.8519760084,1405644,0.0,1.0
A,2019-03-06 00:00:00+00:00,78.75,79.98,78.73,79.82,1750488,77.6005137548,78.8125598744,77.5808056879,78.6548953386,1750488,0.0,1.0
A,2019-03-07 00:00:00+00:00,78.73,79.1,78.01,78.69,1818134,77.5808056879,77.9454049271,76.8713152764,77.5413895539,1818134,0.0,1.0
A,2019-03-08 00:00:00+00:00,77.98,78.24,77.4,78.18,1483484,76.8417531759,77.0979580467,76.2702192333,77.0388338458,1483484,0.0,1.0
A,2019-03-11 00:00:00+00:00,79.3,79.47,78.26,78.28,1210929,78.1424855969,78.3100041663,77.1176661137,77.1373741807,1210929,0.0,1.0
A,2019-03-12 00:00:00+00:00,79.93,80.13,79.16,79.58,1532269,78.763289707,78.9603703768,78.004529128,78.4183985347,1532269,0.0,1.0
A,2019-03-13 00:00:00+00:00,80.13,80.74,80.02,80.22,1529133,78.9603703768,79.5614664199,78.8519760084,79.0490566783,1529133,0.0,1.0
A,2019-03-14 00:00:00+00:00,80.61,80.67,80.06,80.06,1268470,79.4333639845,79.4924881854,78.8913921424,78.8913921424,1268470,0.0,1.0
A,2019-03-15 00:00:00+00:00,81.1,81.43,80.825,80.86,1999067,79.9162116256,80.2413947309,79.6452257046,79.6797148218,1999067,0.0,1.0
A,2019-03-18 00:00:00+00:00,80.97,81.29,80.49,81.1,1617696,79.7881091902,80.103438262,79.3151155826,79.9162116256,1617696,0.0,1.0
A,2019-03-19 00:00:00+00:00,81.2,81.77,81.03,81.27,1172573,80.0147519606,80.5764318696,79.8472333912,80.083730195,1172573,0.0,1.0
A,2019-03-20 00:00:00+00:00,80.92,81.44,80.25,81.28,1768328,79.7388390228,80.2512487644,79.0786187787,80.0935842285,1768328,0.0,1.0
A,2019-03-21 00:00:00+00:00,82.0,82.27,80.55,80.55,986602,80.80307464,81.0691335443,79.3742397835,79.3742397835,986602,0.0,1.0
A,2019-03-22 00:00:00+00:00,78.99,81.68,78.97,81.54,1435825,77.8370105587,80.4877455682,77.8173024917,80.3497890993,1435825,0.0,1.0
A,2019-03-25 00:00:00+00:00,79.52,79.86,78.66,79.09,923006,78.3592743338,78.6943114725,77.5118274534,77.9355508936,923006,0.0,1.0
A,2019-03-26 00:00:00+00:00,80.65,81.04,80.13,80.39,1428157,79.4727801185,79.8570874247,78.9603703768,79.2165752476,1428157,0.0,1.0
A,2019-03-27 00:00:00+00:00,79.0,80.77,78.89,80.5,1446133,77.8468645922,79.5910285204,77.7384702237,79.3249696161,1446133,0.0,1.0
A,2019-03-28 00:00:00+00:00,79.7,79.79,78.71,79.39,1615615,78.5366469367,78.6253332381,77.5610976209,78.2311718984,1615615,0.0,1.0
A,2019-03-29 00:00:00+00:00,80.38,80.67,79.95,80.16,1585137,79.2067212142,79.4924881854,78.782997774,78.9899324773,1585137,0.0,1.0
A,2019-04-01 00:00:00+00:00,81.56,81.77,80.96,80.96,1522681,80.5311033156,80.7384541211,79.9386724427,79.9386724427,1522681,0.164,1.0
A,2019-04-02 00:00:00+00:00,81.14,81.76,81.03,81.71,1203037,80.1164017046,80.7285802732,80.0077893779,80.6792110338,1203037,0.0,1.0
A,2019-04-03 00:00:00+00:00,81.94,82.02,81.46,81.54,2141025,80.906309535,80.9853003181,80.4323648368,80.5113556198,2141025,0.0,1.0
A,2019-04-04 00:00:00+00:00,80.83,82.05,80.44,81.84,2180112,79.8103124203,81.0149218617,79.4252323529,80.8075710562,2180112,0.0,1.0
A,2019-04-05 00:00:00+00:00,81.47,81.92,81.05,81.19,1502875,80.4422386846,80.8865618393,80.0275370737,80.165770944,1502875,0.0,1.0
A,2019-04-08 00:00:00+00:00,81.69,81.71,80.58,81.57,783350,80.659463338,80.6792110338,79.5634662233,80.5409771635,783350,0.0,1.0
A,2019-04-09 00:00:00+00:00,81.42,81.72,81.27,81.56,1254742,80.3928694452,80.6890848817,80.244761727,80.5311033156,1254742,0.0,1.0
A,2019-04-10 00:00:00+00:00,81.68,82.24,81.45,81.45,982886,80.6495894901,81.2025249715,80.4224909889,80.4224909889,982886,0.0,1.0
A,2019-04-11 00:00:00+00:00,81.08,81.92,80.89,81.88,1071479,80.0571586173,80.8865618393,79.8695555076,80.8470664478,1071479,0.0,1.0
A,2019-04-12 00:00:00+00:00,80.98,82.06,80.9,81.43,1249295,79.9584201385,81.0247957096,79.8794293554,80.4027432931,1249295,0.0,1.0
A,2019-04-15 00:00:00+00:00,80.4,81.13,79.91,81.0,1627268,79.3857369614,80.1065278567,78.9019184152,79.9781678342,1627268,0.0,1.0
A,2019-04-16 00:00:00+00:00,77.55,80.96,77.19,80.82,3441597,76.5716903154,79.9386724427,76.2162317917,79.8004385724,3441597,0.0,1.0
A,2019-04-17 00:00:00+00:00,75.43,78.32,74.46,78.15,4471971,74.4784345647,77.3319766022,73.5206713202,77.1641211882,4471971,0.0,1.0
A,2019-04-18 00:00:00+00:00,76.17,76.54,75.31,75.73,2874195,75.2090993078,75.5744316794,74.3599483901,74.7746500011,2874195,0.0,1.0
A,2019-04-22 00:00:00+00:00,75.57,76.72,75.13,75.93,2016043,74.616668435,75.7521609413,74.1822191282,74.9721269587,2016043,0.0,1.0
A,2019-04-23 00:00:00+00:00,75.56,76.8,73.76,74.28,4607107,74.6067945871,75.8311517243,72.8295019686,73.3429420584,4607107,0.0,1.0
A,2019-04-24 00:00:00+00:00,75.79,76.63,75.43,75.84,1942651,74.8338930884,75.6632963104,74.4784345647,74.8832623278,1942651,0.0,1.0
A,2019-04-25 00:00:00+00:00,76.72,77.04,74.94,75.26,1481436,75.7521609413,76.0681240735,73.9946160185,74.3105791507,1481436,0.0,1.0
A,2019-04-26 00:00:00+00:00,77.42,77.46,76.3,76.98,1608922,76.4433302929,76.4828256845,75.3374593303,76.0088809862,1608922,0.0,1.0
A,2019-04-29 00:00:00+00:00,77.33,78.44,77.32,77.47,2177700,76.354465662,77.4504627768,76.3445918141,76.4926995323,2177700,0.0,1.0
A,2019-04-30 00:00:00+00:00,78.5,78.59,77.38,77.44,1726239,77.5097058641,77.598570495,76.4038349014,76.4630779887,1726239,0.0,1.0
A,2019-05-01 00:00:00+00:00,77.47,78.92,77.28,78.49,1078572,76.4926995323,77.924407475,76.3050964226,77.4998320162,1078572,0.0,1.0
A,2019-05-02 00:00:00+00:00,78.2,78.34,77.15,77.41,946764,77.2134904276,77.351724298,76.1767364002,76.4334564451,946764,0.0,1.0
A,2019-05-03 00:00:00+00:00,79.29,79.56,78.58,78.58,1303198,78.2897398466,78.5563337394,77.5886966471,77.5886966471,1303198,0.0,1.0
A,2019-05-06 00:00:00+00:00,79.35,79.41,77.21,77.62,1624324,78.3489829339,78.4082260212,76.2359794874,76.6408072505,1624324,0.0,1.0
A,2019-05-07 00:00:00+00:00,76.67,78.77,76.03,78.59,1732161,75.7027917019,77.7762997568,75.0708654375,77.598570495,1732161,0.0,1.0
A,2019-05-08 00:00:00+00:00,76.61,77.3,76.13,76.78,2243580,75.6435486146,76.3248441184,75.1696039163,75.8114040286,2243580,0.0,1.0
A,2019-05-09 00:00:00+00:00,77.0,77.06,74.85,75.67,1717541,76.0286286819,76.0878717692,73.9057513876,74.7154069138,1717541,0.0,1.0
A,2019-05-10 00:00:00+00:00,77.1,77.14,74.09,76.64,2849795,76.1273671607,76.1668625523,73.1553389486,75.6731701582,2849795,0.0,1.0
A,2019-05-13 00:00:00+00:00,73.84,75.91,73.23,75.75,3547282,72.9084927516,74.9523792629,72.3061880309,74.7943976968,3547282,0.0,1.0
A,2019-05-14 00:00:00+00:00,76.01,76.67,74.3,74.43,2557726,75.0511177417,75.7027917019,73.3626897541,73.4910497766,2557726,0.0,1.0
A,2019-05-15 00:00:00+00:00,67.64,69.9,66.24,67.36,14523763,66.7867070655,69.0181966866,65.4043683622,66.5102393249,14523763,0.0,1.0
A,2019-05-16 00:00:00+00:00,69.3,69.42,67.6,67.6,4567668,68.4257658137,68.5442519883,66.747211674,66.747211674,4567668,0.0,1.0
A,2019-05-17 00:00:00+00:00,69.11,69.87,68.19,68.44,3935714,68.238162704,68.9885751429,67.329768699,67.576614896,3935714,0.0,1.0
A,2019-05-20 00:00:00+00:00,68.93,69.97,68.64,68.66,4029685,68.0604334422,69.0873136218,67.7740918536,67.7938395494,4029685,0.0,1.0
A,2019-05-21 00:00:00+00:00,68.32,70.44,68.25,69.37,3928214,67.4581287214,69.5513844722,67.3890117863,68.4948827489,3928214,0.0,1.0
A,2019-05-22 00:00:00+00:00,67.97,68.64,67.51,68.17,4985412,67.1125440456,67.7740918536,66.6583470431,67.3100210032,4985412,0.0,1.0
A,2019-05-23 00:00:00+00:00,67.7,67.85,66.03,67.18,5358753,66.8459501528,66.994057871,65.1970175567,66.332510063,5358753,0.0,1.0
A,2019-05-24 00:00:00+00:00,68.36,69.89,68.08,68.14,3852867,67.497624113,69.0083228387,67.2211563723,67.2803994596,3852867,0.0,1.0
A,2019-05-28 00:00:00+00:00,67.08,68.86,66.96,68.43,2984703,66.2337715842,67.991316507,66.1152854096,67.5667410481,2984703,0.0,1.0
A,2019-05-29 00:00:00+00:00,67.3,67.99,66.59,66.59,3722106,66.4509962376,67.1322917414,65.7499530381,65.7499530381,3722106,0.0,1.0
A,2019-05-30 00:00:00+00:00,66.89,67.9,66.73,67.59,2947887,66.0461684745,67.0434271104,65.8881869084,66.7373378261,2947887,0.0,1.0
A,2019-05-31 00:00:00+00:00,67.05,67.56,66.07,66.24,2829317,66.2041500406,66.7077162825,65.2365129483,65.4043683622,2829317,0.0,1.0
A,2019-06-03 00:00:00+00:00,66.99,68.1,66.82,67.04,2560644,66.1449069533,67.2409040681,65.9770515393,66.1942761927,2560644,0.0,1.0
A,2019-06-04 00:00:00+00:00,67.95,68.0,66.41,67.66,4402784,67.0927963498,67.1421655892,65.5722237762,66.8064547613,4402784,0.0,1.0
A,2019-06-05 00:00:00+00:00,68.35,69.01,67.89,68.61,2289217,67.4877502651,68.1394242252,67.0335532626,67.74447031,2289217,0.0,1.0
